SALE TYPE,HOME TYPE,ADDRESS,CITY,STATE,ZIP,LIST PRICE,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,DAYS ON MARKET,STATUS,NEXT OPEN HOUSE DATE,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,RECENT REDUCTION DATE,ORIGINAL LIST PRICE,LAST SALE DATE,LAST SALE PRICE,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,LISTING ID,ORIGINAL SOURCE,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,IS SHORT SALE
Past Sale,Single Family Residential,Undisclosed,Fremont,CA,94555,793888,4,2.5,Ardenwood,1644,3150,1988,2,Garage,,Sold,,,,,793888,2014-04-21,905000.0,http://www.redfin.com/CA/Fremont/Undisclosed-address-94555/home/1840164,East Bay Regional Data (EBRD),40650387,RW - Your Home Expert,N,Y,,,false
Past Sale,Single Family Residential,4873 RIDGEWOOD Dr,Fremont,CA,94555,699000,4,2.5,Ardenwood,1654,3075,1988,2,Garage,,Sold,,,,,699000,2013-03-12,727000.0,http://www.redfin.com/CA/Fremont/4873-Ridgewood-Dr-94555/home/1302159,East Bay Regional Data (EBRD),40602839,BayOne Real Estate Inv Corp,N,Y,37.562981,-122.043694,false
Past Sale,Single Family Residential,34768 SWAIN Cmn,Fremont,CA,94555,699000,3,2.5,Ardenwood,1607,2812,1989,2,Garage,,Sold,,,,,699000,2013-08-21,705000.0,http://www.redfin.com/CA/Fremont/34768-Swain-Cmn-94555/home/1352888,East Bay Regional Data (EBRD),40615816,Legacy Real Estate & Assoc.,N,Y,37.564998,-122.042928,false
Past Sale,Single Family Residential,Undisclosed,Fremont,CA,94555,655000,4,2.5,Ardenwood,1646,3381,1989,2,Garage,,Sold,,,,2012-10-17,690000,2012-12-21,670000.0,http://www.redfin.com/CA/Fremont/Undisclosed-address-94555/home/1922913,East Bay Regional Data (EBRD),40591408,Coldwell Banker,N,Y,,,false
Past Sale,Single Family Residential,34825 ARMOUR Way,Fremont,CA,94555,583000,3,2.0,Warwick Terrace,1500,6139,1978,2,Garage,,Sold,,,,,557300,2012-10-26,583000.0,http://www.redfin.com/CA/Fremont/34825-Armour-Way-94555/home/1137940,East Bay Regional Data (EBRD),40586014,Legacy Real Estate & Assoc.,N,Y,37.573341,-122.033396,false
Past Sale,Single Family Residential,Undisclosed,Fremont,CA,94555,649950,3,2.0,Northgate,1298,6014,1977,2,Garage,,Sold,,,,,649950,2014-07-18,658000.0,http://www.redfin.com/CA/Fremont/Undisclosed-address-94555/home/1817578,East Bay Regional Data (EBRD),40660395,Century 21 M & M & Assoc.,N,Y,,,false
Past Sale,Single Family Residential,34571 CALCUTTA Dr,Fremont,CA,94555,485000,3,2.0,Centreville,1376,4312,1977,2,Garage,,Sold,,,,,450000,2013-01-29,488000.0,http://www.redfin.com/CA/Fremont/34571-Calcutta-Dr-94555/home/1859270,East Bay Regional Data (EBRD),40598657,BHG Mason-McDuffie RE,N,Y,37.574553,-122.035929,false
Past Sale,Single Family Residential,4776 CREEKWOOD Dr,Fremont,CA,94555,700000,3,2.5,Ardenwood,1384,3610,1987,2,Garage,,Sold,,,,,700000,2013-07-17,692000.0,http://www.redfin.com/CA/Fremont/4776-Creekwood-Dr-94555/home/1852207,East Bay Regional Data (EBRD),40613972,BHHS Drysdale Properties,N,Y,37.567095,-122.04597,false
Past Sale,Single Family Residential,4720 Creekwood Dr,Fremont,CA,94555,,3,2.5,94555,1354,,1987,,,,,,,,,,2012-05-29,496000.0,http://www.redfin.com/CA/Fremont/4720-Creekwood-Dr-94555/home/1639303,,,,N,Y,37.567169,-122.044126,
Past Sale,Single Family Residential,4333 CALYPSO Ter,Fremont,CA,94555,688888,3,2.5,Kensington,1822,3600,1990,2,Garage,,Sold,,,,,688888,2013-10-21,680000.0,http://www.redfin.com/CA/Fremont/4333-Calypso-Ter-94555/home/1472127,East Bay Regional Data (EBRD),40630390,Realty One Group,N,Y,37.566856,-122.036988,false
Past Sale,Single Family Residential,34774 POWDER RIVER Pl,Fremont,CA,94555,649888,4,2.0,Northgate,1476,6205,1973,2,Garage,,Sold,,,,,649888,2013-05-27,676000.0,http://www.redfin.com/CA/Fremont/34774-Powder-River-Pl-94555/home/1128821,East Bay Regional Data (EBRD),40610375,Re/Max Accord,N,Y,37.571025,-122.035221,false
Past Sale,Single Family Residential,3881 Decoto Rd,Fremont,CA,94555,,4,2.0,94555,1624,,1944,,,,,,,,,,2014-04-23,108100.0,http://www.redfin.com/CA/Fremont/3881-Decoto-Rd-94555/home/656029,,,,N,Y,37.571814,-122.032035,
Past Sale,Single Family Residential,34882 SEAL ROCK Ter,Fremont,CA,94555,539500,3,2.5,Navara,1378,3717,1984,2,Garage,,Sold,,,,,539500,2014-07-17,575000.0,http://www.redfin.com/CA/Fremont/34882-Seal-Rock-Ter-94555/home/1851381,East Bay Regional Data (EBRD),40660319,Coldwell Banker,N,Y,37.569688,-122.034987,false
Past Sale,Single Family Residential,34822 Blackstone Way,Fremont,CA,94555,599950,4,2.0,Northgate,1476,5815,1973,2,Garage,,Sold,,,,,599950,2013-02-14,640000.0,http://www.redfin.com/CA/Fremont/34822-Blackstone-Way-94555/home/1668592,East Bay Regional Data (EBRD),40597644,RE/MAX Gold,N,Y,37.570559,-122.035846,false
Past Sale,Single Family Residential,34840 Ozark River Way,Fremont,CA,94555,595000,3,2.0,Northgate East,1305,6268,1973,2,Garage,,Sold,,,,,595000,2013-09-24,600000.0,http://www.redfin.com/CA/Fremont/34840-Ozark-River-Way-94555/home/2043867,East Bay Regional Data (EBRD),40629357,Liu & Partners Properties,N,Y,37.56996,-122.036247,false
Past Sale,Single Family Residential,34859 OZARK RIVER Way,Fremont,CA,94555,548888,4,2.0,North Gate,1402,6287,1973,2,Garage,,Sold,,,,,548888,2013-02-14,612500.0,http://www.redfin.com/CA/Fremont/34859-Ozark-River-Way-94555/home/1978325,East Bay Regional Data (EBRD),40600380,Premier Properties,N,Y,37.569322,-122.036019,false
Past Sale,Single Family Residential,34494 Benedick Ln,Fremont,CA,94555,,3,2.5,94555,1451,,1986,,,,,,,,,,2012-07-11,124000.0,http://www.redfin.com/CA/Fremont/34494-Benedick-Ln-94555/home/1433380,,,,N,Y,37.568463,-122.044712,
Past Sale,Single Family Residential,34340 SIWARD Dr,Fremont,CA,94555,779000,3,2.5,Ardenwood,1446,3150,1986,2,Garage,,Sold,,,,,779000,2014-06-06,825000.0,http://www.redfin.com/CA/Fremont/34340-Siward-Dr-94555/home/1560644,East Bay Regional Data (EBRD),40655276,"Sanjeev Dixit, Broker",N,Y,37.568359,-122.047127,false
Past Sale,Single Family Residential,4919 MONTAGUE Ave,Fremont,CA,94555,589000,3,2.0,Ardenwood,1252,5721,1985,2,Garage,,Sold,,,,,589000,2013-04-09,651000.0,http://www.redfin.com/CA/Fremont/4919-Montague-Ave-94555/home/1560789,East Bay Regional Data (EBRD),40605768,Intero Real Estate Services,N,Y,37.568081,-122.053865,false
Past Sale,Single Family Residential,4294 TIBURON Dr,Fremont,CA,94555,459900,3,2.5,Kensington Park,1826,3845,1991,2,Garage,,Sold,,,,,459900,2012-04-20,493000.0,http://www.redfin.com/CA/Fremont/4294-Tiburon-Dr-94555/home/1127778,East Bay Regional Data (EBRD),40565124,Bankers Choice RE & Assoc,N,Y,37.567698,-122.035897,true
Past Sale,Single Family Residential,34471 Helston Pl,Fremont,CA,94555,648888,4,2.0,Northgate Estate,1504,6323,1968,2,Garage,,Sold,,,,,648888,2013-04-29,700000.0,http://www.redfin.com/CA/Fremont/34471-Helston-Pl-94555/home/1972456,East Bay Regional Data (EBRD),40605862,Alain Pinel Realtors,N,Y,37.578138,-122.033667,false
Past Sale,Single Family Residential,3320 DARWIN Dr,Fremont,CA,94555,549888,4,2.0,Northgate,1714,5800,1968,2,Garage,,Sold,,,,,549888,2012-10-25,590000.0,http://www.redfin.com/CA/Fremont/3320-Darwin-Dr-94555/home/1543277,East Bay Regional Data (EBRD),40589266,Re/Max Accord,N,Y,37.578355,-122.032892,false
Past Sale,Single Family Residential,4011 Darwin Dr,Fremont,CA,94555,,4,2.5,94555,1902,,1988,,,,,,,,,,2012-03-30,160000.0,http://www.redfin.com/CA/Fremont/4011-Darwin-Dr-94555/home/1127479,,,,N,Y,37.573795,-122.0395,
Past Sale,Single Family Residential,3575 WARWICK Rd,Fremont,CA,94555,699900,4,3.0,North Gate,1934,6007,1978,2,Garage,,Sold,,,,,699900,2013-08-27,715000.0,http://www.redfin.com/CA/Fremont/3575-Warwick-Rd-94555/home/1738292,East Bay Regional Data (EBRD),40622202,Century 21 Ability Realty,N,Y,37.575337,-122.032255,false
Past Sale,Single Family Residential,34633 Lang Ave,Fremont,CA,94555,,3,2.0,94555,1603,,1980,,,,,,,,,,2013-10-31,646000.0,http://www.redfin.com/CA/Fremont/34633-Lang-Ave-94555/home/1696133,,,,N,Y,37.574871,-122.034603,
Past Sale,Single Family Residential,3147 SALISBURY Ct,Fremont,CA,94555,629950,3,2.0,Northgate,1390,6003,1971,2,Garage,,Sold,,,,,629950,2013-11-04,660000.0,http://www.redfin.com/CA/Fremont/3147-Salisbury-Ct-94555/home/994065,East Bay Regional Data (EBRD),40632911,Legacy Real Estate & Assoc.,N,Y,37.57815,-122.030515,false
Past Sale,Single Family Residential,4067 DARWIN Dr,Fremont,CA,94555,549950,4,2.0,Northgate,1476,5831,1972,2,Garage,,Sold,,,,,549950,2013-10-31,580000.0,http://www.redfin.com/CA/Fremont/4067-Darwin-Dr-94555/home/1603065,East Bay Regional Data (EBRD),40634427,MasterKey R.E. Mission,N,Y,37.573407,-122.039917,false
Past Sale,Single Family Residential,4521 NOROCCO Cir,Fremont,CA,94555,685000,4,2.5,Ardenwood,1717,5314,1982,2,Garage,,Sold,,,,,675000,2012-06-13,665000.0,http://www.redfin.com/CA/Fremont/4521-Norocco-Cir-94555/home/1997667,East Bay Regional Data (EBRD),40572454,CA Golden Properties,N,Y,37.573272,-122.049215,false
Past Sale,Single Family Residential,4438 calypso,Fremont,CA,94555,538000,3,2.5,Kensington Park,1811,4951,1993,2,Garage,,Sold,,,,,538000,2012-10-17,575000.0,http://www.redfin.com/CA/Fremont/4438-Calypso-Ter-94555/home/1125468,East Bay Regional Data (EBRD),40589461,Single Tree Realty,N,Y,37.566423,-122.038945,false
Past Sale,Single Family Residential,34527 EGERTON Pl,Fremont,CA,94555,500000,3,2.0,North Gate,1372,5848,1972,2,Garage,,Sold,,,,,500000,2012-12-06,550000.0,http://www.redfin.com/CA/Fremont/34527-Egerton-Pl-94555/home/1644464,East Bay Regional Data (EBRD),40592420,Re/Max Accord,N,Y,37.569724,-122.041773,false
Past Sale,Single Family Residential,4060 CORALLINE Ct,Fremont,CA,94555,515888,4,2.0,Northgate Home,1467,6014,1977,2,Garage,,Sold,,,,,515888,2012-04-18,510000.0,http://www.redfin.com/CA/Fremont/4060-Coralline-Ct-94555/home/1115111,East Bay Regional Data (EBRD),40564526,Intero Real Estate Services,N,Y,37.573967,-122.040866,false
Past Sale,Single Family Residential,4577 ARIEL Ave,Fremont,CA,94555,825900,4,2.0,Ardenwood,1498,6169,1979,2,Garage,,Sold,,,,,799900,2014-11-26,813000.0,http://www.redfin.com/CA/Fremont/4577-Ariel-Ave-94555/home/1137238,East Bay Regional Data (EBRD),40671862,"MRL Group, Inc.",N,Y,37.574326,-122.056053,false
Past Sale,Single Family Residential,34480 COLVILLE Pl,Fremont,CA,94555,658888,3,2.0,Northpointe,1298,6032,1977,2,Garage,,Sold,,,,2014-08-14,699888,2014-10-22,633000.0,http://www.redfin.com/CA/Fremont/34480-Colville-Pl-94555/home/1791655,East Bay Regional Data (EBRD),40667620,Coldwell Banker,N,Y,37.570997,-122.042006,false
Past Sale,Single Family Residential,34762 Powder River Pl,Fremont,CA,94555,564900,4,2.0,Brookvale,1942,6205,1973,2,Garage,,Sold,,,,,564900,2013-01-02,595000.0,http://www.redfin.com/CA/Fremont/34762-Powder-River-Pl-94555/home/1128813,East Bay Regional Data (EBRD),40592836,Giant Realty,N,Y,37.571116,-122.035407,false
Past Sale,Single Family Residential,33519 Stephano Ct,Fremont,CA,94555,,3,2.0,94555,1300,,1979,,,,,,,,,,2012-12-31,550000.0,http://www.redfin.com/CA/Fremont/33519-Stephano-Ct-94555/home/1869188,,,,N,Y,37.575337,-122.057445,
Past Sale,Single Family Residential,5416 Buckner Ter,Fremont,CA,94555,,3,2.5,94555,1762,,1988,,,,,,,,,,2013-04-09,650000.0,http://www.redfin.com/CA/Fremont/5416-Buckner-Ter-94555/home/1933872,,,,N,Y,37.563026,-122.058975,
Past Sale,Single Family Residential,34298 Eucalyptus Ter,Fremont,CA,94555,799000,4,2.5,Alameda,1770,4500,1991,2,Garage,,Sold,,,,2013-05-26,819000,2013-07-26,850000.0,http://www.redfin.com/CA/Fremont/34298-Eucalyptus-Ter-94555/home/1652170,East Bay Regional Data (EBRD),40611453,Bahr Investments,N,Y,37.559459,-122.058454,false
Past Sale,Single Family Residential,34306 Eucalyptus Ter,Fremont,CA,94555,,4,2.5,94555,1795,,1991,,,,,,,,,,2012-09-07,662000.0,http://www.redfin.com/CA/Fremont/34306-Eucalyptus-Ter-94555/home/1865973,,,,N,Y,37.559795,-122.059055,
Past Sale,Single Family Residential,5453 DEKKER Ter,Fremont,CA,94555,785950,3,2.5,Ardenwood,1481,3060,1988,2,Garage,,Sold,,,,,785950,2014-08-26,827000.0,http://www.redfin.com/CA/Fremont/5453-Dekker-Ter-94555/home/1059280,East Bay Regional Data (EBRD),40667568,California Pacific Brokers,N,Y,37.562165,-122.059683,false
Past Sale,Single Family Residential,5431 Shattuck Ave,Fremont,CA,94555,850000,4,2.5,Ardenwood,1651,3360,1989,2,Garage,,Sold,,,,,850000,2014-06-23,865000.0,http://www.redfin.com/CA/Fremont/5431-Shattuck-Ave-94555/home/1696578,East Bay Regional Data (EBRD),40656864,RW - Your Home Expert,N,Y,37.560992,-122.055716,false
Past Sale,Single Family Residential,5113 RIDGEWOOD Dr,Fremont,CA,94555,729000,3,2.5,Ardenwood,1582,2700,1990,2,Garage,,Sold,,,,,729000,2014-06-29,738888.0,http://www.redfin.com/CA/Fremont/5113-Ridgewood-Dr-94555/home/1145868,East Bay Regional Data (EBRD),40655143,BAY AREA REALTY COMPANY,N,Y,37.561234,-122.047895,false
Past Sale,Single Family Residential,4731 MENDOCINO Ter,Fremont,CA,94555,638000,3,2.5,Ardenwood,1607,3125,1987,2,Garage,,Sold,,,,,638000,2013-04-24,700000.0,http://www.redfin.com/CA/Fremont/4731-Mendocino-Ter-94555/home/1145484,East Bay Regional Data (EBRD),40607724,Intero Real Estate Services,N,Y,37.566101,-122.042584,false
Past Sale,Single Family Residential,4786 Garnet Cmn,Fremont,CA,94555,,3,2.5,94555,1607,,1988,,,,,,,,,,2013-03-25,555000.0,http://www.redfin.com/CA/Fremont/4786-Garnet-Cmn-94555/home/1146356,,,,N,Y,37.56473,-122.042338,
Past Sale,Single Family Residential,34810 WABASH RIVER Pl,Fremont,CA,94555,699950,3,2.0,Northgate,1579,5800,1974,2,Garage,,Sold,,,,,699950,2014-10-20,725000.0,http://www.redfin.com/CA/Fremont/34810-Wabash-River-Pl-94555/home/1987464,East Bay Regional Data (EBRD),40672697,Legacy Real Estate & Assoc.,N,Y,37.5688,-122.037525,false
Past Sale,Single Family Residential,3979 DRYDEN Rd,Fremont,CA,94555,695000,4,2.0,Cedar Cove,1633,5356,1977,2,Garage,,Sold,,,,,695000,2014-11-14,785000.0,http://www.redfin.com/CA/Fremont/3979-Dryden-Rd-94555/home/1136823,East Bay Regional Data (EBRD),40677525,Realty World-Viking Realty,N,Y,37.574097,-122.037195,false

